,UID,movie,tag,rating,familiar,how_often,easy,how_long_ago,consistency,obj,subj,misc,genre,label,category
2241,953,Independence Day (a.k.a. ID4) (1996),dystopia,4,3.0,3.0,4.0,2.0,0,0,1,0,0,1.0,misc
2242,988,Independence Day (a.k.a. ID4) (1996),dystopia,2,5.0,4.0,4.0,3.0,0,0,1,0,0,1.0,misc
2243,992,Independence Day (a.k.a. ID4) (1996),dystopia,4,4.0,4.0,2.0,2.0,0,0,1,0,0,1.0,misc
2244,999,Independence Day (a.k.a. ID4) (1996),dystopia,4,2.0,2.0,2.0,3.0,0,0,1,0,0,1.0,misc
2245,1017,Independence Day (a.k.a. ID4) (1996),dystopia,3,,,5.0,1.0,0,0,1,0,0,1.0,misc
2246,1109,Independence Day (a.k.a. ID4) (1996),dystopia,5,5.0,4.0,3.0,2.0,1,0,1,0,0,1.0,misc
2247,1248,Independence Day (a.k.a. ID4) (1996),dystopia,2,2.0,2.0,3.0,3.0,0,0,1,0,0,1.0,misc
2248,1677,Independence Day (a.k.a. ID4) (1996),dystopia,5,5.0,5.0,5.0,2.0,1,0,1,0,0,1.0,misc
2249,819,"Silence of the Lambs, The (1991)",dystopia,5,5.0,5.0,5.0,4.0,0,0,1,0,0,1.0,misc
2250,1196,"Silence of the Lambs, The (1991)",dystopia,2,5.0,5.0,4.0,1.0,1,0,1,0,0,1.0,misc
2251,1305,"Silence of the Lambs, The (1991)",dystopia,4,4.0,2.0,3.0,,0,0,1,0,0,1.0,misc
2252,1332,"Silence of the Lambs, The (1991)",dystopia,1,5.0,5.0,1.0,1.0,0,0,1,0,0,1.0,misc
2253,1683,"Silence of the Lambs, The (1991)",dystopia,2,4.0,2.0,4.0,2.0,1,0,1,0,0,1.0,misc
2254,942,"Matrix, The (1999)",dystopia,4,,,4.0,2.0,0,0,1,0,0,1.0,misc
2255,1028,"Matrix, The (1999)",dystopia,5,5.0,4.0,5.0,4.0,1,0,1,0,0,1.0,misc
2256,1038,"Matrix, The (1999)",dystopia,5,5.0,5.0,4.0,1.0,1,0,1,0,0,1.0,misc
2257,1040,"Matrix, The (1999)",dystopia,5,3.0,3.0,5.0,2.0,1,0,1,0,0,1.0,misc
2258,1051,"Matrix, The (1999)",dystopia,5,5.0,5.0,5.0,2.0,1,0,1,0,0,1.0,misc
2259,1515,"Matrix, The (1999)",dystopia,5,5.0,3.0,5.0,2.0,1,0,1,0,0,1.0,misc
2260,1044,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),dystopia,5,5.0,3.0,5.0,1.0,1,0,1,0,0,1.0,misc
2261,1114,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),dystopia,4,5.0,5.0,4.0,2.0,0,0,1,0,0,1.0,misc
2262,1116,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),dystopia,5,5.0,4.0,5.0,4.0,1,0,1,0,0,1.0,misc
2263,1207,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),dystopia,5,4.0,4.0,4.0,2.0,1,0,1,0,0,1.0,misc
2264,1416,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),dystopia,4,2.0,2.0,4.0,2.0,0,0,1,0,0,1.0,misc
2265,50,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,5.0,5.0,5.0,3.0,1,0,0,0,1,3.0,genre
2266,72,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,5.0,4.0,5.0,3.0,1,0,0,0,1,3.0,genre
2267,92,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,4,5.0,4.0,4.0,2.0,0,0,0,0,1,3.0,genre
2268,222,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,5.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
2269,265,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,5.0,4.0,4.0,1.0,1,0,0,0,1,3.0,genre
2270,303,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,5.0,5.0,4.0,1.0,1,0,0,0,1,3.0,genre
2271,321,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,4,5.0,4.0,4.0,4.0,0,0,0,0,1,3.0,genre
2272,340,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,4,4.0,5.0,,1.0,0,0,0,0,1,3.0,genre
2273,361,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,5.0,5.0,4.0,3.0,1,0,0,0,1,3.0,genre
2274,439,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,4.0,5.0,,2.0,1,0,0,0,1,3.0,genre
2275,450,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,4,5.0,4.0,4.0,2.0,0,0,0,0,1,3.0,genre
2276,1171,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,5.0,5.0,5.0,3.0,1,0,0,0,1,3.0,genre
2277,1334,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,4,5.0,5.0,4.0,1.0,0,0,0,0,1,3.0,genre
2278,1412,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,4,5.0,4.0,4.0,2.0,0,0,0,0,1,3.0,genre
2279,1435,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,1,5.0,4.0,5.0,1.0,0,0,0,0,1,3.0,genre
2280,1598,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,4.0,4.0,5.0,1.0,1,0,0,0,1,3.0,genre
2281,64,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,5,4.0,5.0,4.0,2.0,1,0,0,0,1,3.0,genre
2282,340,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,3,4.0,5.0,3.0,,0,0,0,0,1,3.0,genre
2283,439,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,5,4.0,5.0,4.0,1.0,1,0,0,0,1,3.0,genre
2284,436,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,2,3.0,5.0,4.0,,0,0,0,0,1,3.0,genre
2285,1182,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,5,5.0,5.0,4.0,4.0,1,0,0,0,1,3.0,genre
2286,1614,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,5,3.0,3.0,5.0,1.0,1,0,0,0,1,3.0,genre
2287,1627,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,4,5.0,5.0,5.0,2.0,0,0,0,0,1,3.0,genre
2288,103,Jurassic Park (1993),fantasy,4,4.0,5.0,3.0,2.0,0,0,0,0,1,3.0,genre
2289,1038,Jurassic Park (1993),fantasy,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
2290,1039,Jurassic Park (1993),fantasy,5,5.0,4.0,4.0,3.0,1,0,0,0,1,3.0,genre
2291,1096,Jurassic Park (1993),fantasy,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
2292,1110,Jurassic Park (1993),fantasy,5,5.0,5.0,5.0,3.0,1,0,0,0,1,3.0,genre
2293,1118,Jurassic Park (1993),fantasy,4,4.0,5.0,5.0,3.0,0,0,0,0,1,3.0,genre
2294,1433,Jurassic Park (1993),fantasy,4,5.0,4.0,4.0,1.0,0,0,0,0,1,3.0,genre
2295,247,Toy Story (1995),fantasy,1,4.0,2.0,5.0,2.0,0,0,0,0,1,3.0,genre
2296,254,Toy Story (1995),fantasy,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
2297,305,Toy Story (1995),fantasy,5,5.0,3.0,5.0,4.0,1,0,0,0,1,3.0,genre
2298,326,Toy Story (1995),fantasy,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
2299,335,Toy Story (1995),fantasy,3,5.0,5.0,4.0,2.0,0,0,0,0,1,3.0,genre
2300,450,Toy Story (1995),fantasy,5,5.0,4.0,,3.0,1,0,0,0,1,3.0,genre
2301,1591,Toy Story (1995),fantasy,5,3.0,4.0,5.0,4.0,1,0,0,0,1,3.0,genre
2302,1655,Toy Story (1995),fantasy,5,3.0,2.0,5.0,1.0,1,0,0,0,1,3.0,genre
2303,1683,Toy Story (1995),fantasy,4,5.0,5.0,4.0,3.0,0,0,0,0,1,3.0,genre
2304,292,Forrest Gump (1994),fantasy,1,5.0,4.0,4.0,1.0,0,0,0,0,1,3.0,genre
2305,998,Forrest Gump (1994),fantasy,2,5.0,5.0,4.0,4.0,1,0,0,0,1,3.0,genre
2306,1140,Forrest Gump (1994),fantasy,4,4.0,5.0,4.0,4.0,0,0,0,0,1,3.0,genre
2307,1311,Forrest Gump (1994),fantasy,2,5.0,4.0,4.0,4.0,1,0,0,0,1,3.0,genre
2308,1459,Forrest Gump (1994),fantasy,1,4.0,4.0,5.0,2.0,0,0,0,0,1,3.0,genre
2309,1466,Forrest Gump (1994),fantasy,2,5.0,4.0,3.0,1.0,1,0,0,0,1,3.0,genre
2310,1507,"Silence of the Lambs, The (1991)",fantasy,1,5.0,1.0,5.0,4.0,0,0,0,0,1,3.0,genre
2311,1528,"Silence of the Lambs, The (1991)",fantasy,2,4.0,4.0,4.0,4.0,1,0,0,0,1,3.0,genre
2312,53,Batman (1989),film noir,4,2.0,1.0,3.0,3.0,0,0,0,0,1,3.0,genre
2313,100,Batman (1989),film noir,4,5.0,5.0,3.0,4.0,0,0,0,0,1,3.0,genre
2314,157,Batman (1989),film noir,5,5.0,4.0,4.0,3.0,1,0,0,0,1,3.0,genre
2315,236,Batman (1989),film noir,3,4.0,4.0,3.0,1.0,0,0,0,0,1,3.0,genre
2316,387,Batman (1989),film noir,5,5.0,5.0,3.0,3.0,1,0,0,0,1,3.0,genre
2317,394,Batman (1989),film noir,5,4.0,3.0,4.0,4.0,1,0,0,0,1,3.0,genre
2318,1243,Batman (1989),film noir,5,4.0,4.0,4.0,3.0,1,0,0,0,1,3.0,genre
2319,1419,Batman (1989),film noir,5,,1.0,4.0,3.0,1,0,0,0,1,3.0,genre
2320,1476,Batman (1989),film noir,5,3.0,3.0,5.0,2.0,1,0,0,0,1,3.0,genre
2321,75,Chinatown (1974),film noir,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
2322,105,Chinatown (1974),film noir,5,5.0,4.0,5.0,4.0,1,0,0,0,1,3.0,genre
2323,212,Chinatown (1974),film noir,3,3.0,3.0,5.0,,0,0,0,0,1,3.0,genre
2324,263,Chinatown (1974),film noir,5,5.0,3.0,5.0,3.0,1,0,0,0,1,3.0,genre
2325,275,Chinatown (1974),film noir,5,1.0,1.0,4.0,3.0,1,0,0,0,1,3.0,genre
2326,439,Chinatown (1974),film noir,5,5.0,4.0,4.0,1.0,1,0,0,0,1,3.0,genre
2327,1182,Chinatown (1974),film noir,5,5.0,4.0,3.0,4.0,1,0,0,0,1,3.0,genre
2328,1214,Chinatown (1974),film noir,3,2.0,2.0,3.0,2.0,0,0,0,0,1,3.0,genre
2329,1603,Chinatown (1974),film noir,4,4.0,3.0,4.0,1.0,0,0,0,0,1,3.0,genre
2330,214,"Usual Suspects, The (1995)",film noir,4,2.0,2.0,4.0,4.0,1,0,0,0,1,3.0,genre
2331,1004,"Usual Suspects, The (1995)",film noir,4,5.0,5.0,3.0,4.0,1,0,0,0,1,3.0,genre
2332,1061,"Usual Suspects, The (1995)",film noir,3,,,3.0,,0,0,0,0,1,3.0,genre
2333,1114,"Usual Suspects, The (1995)",film noir,5,5.0,5.0,4.0,3.0,0,0,0,0,1,3.0,genre
2334,1116,"Usual Suspects, The (1995)",film noir,4,4.0,4.0,3.0,4.0,1,0,0,0,1,3.0,genre
2335,235,L.A. Confidential (1997),film noir,2,3.0,1.0,4.0,3.0,0,0,0,0,1,3.0,genre
2336,327,L.A. Confidential (1997),film noir,3,1.0,3.0,3.0,4.0,0,0,0,0,1,3.0,genre
2337,933,L.A. Confidential (1997),film noir,2,2.0,5.0,3.0,4.0,0,0,0,0,1,3.0,genre
2338,981,L.A. Confidential (1997),film noir,5,5.0,4.0,5.0,1.0,1,0,0,0,1,3.0,genre
2339,992,L.A. Confidential (1997),film noir,4,4.0,4.0,4.0,4.0,0,0,0,0,1,3.0,genre
2340,1001,L.A. Confidential (1997),film noir,5,3.0,2.0,4.0,4.0,1,0,0,0,1,3.0,genre
2341,1004,L.A. Confidential (1997),film noir,5,5.0,5.0,,4.0,1,0,0,0,1,3.0,genre
2342,1498,L.A. Confidential (1997),film noir,4,4.0,2.0,4.0,3.0,0,0,0,0,1,3.0,genre
2343,1524,L.A. Confidential (1997),film noir,4,4.0,4.0,3.0,2.0,0,0,0,0,1,3.0,genre
2344,987,"Silence of the Lambs, The (1991)",film noir,3,5.0,5.0,3.0,1.0,0,0,0,0,1,3.0,genre
2345,993,"Silence of the Lambs, The (1991)",film noir,4,1.0,3.0,4.0,2.0,0,0,0,0,1,3.0,genre
2346,1200,"Silence of the Lambs, The (1991)",film noir,3,4.0,4.0,3.0,3.0,0,0,0,0,1,3.0,genre
2347,1352,"Silence of the Lambs, The (1991)",film noir,5,4.0,4.0,5.0,3.0,1,0,0,0,1,3.0,genre
2348,1383,"Silence of the Lambs, The (1991)",film noir,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
2349,1395,"Silence of the Lambs, The (1991)",film noir,4,3.0,3.0,4.0,2.0,0,0,0,0,1,3.0,genre
2350,991,"Shawshank Redemption, The (1994)",film noir,2,1.0,2.0,4.0,2.0,1,0,0,0,1,3.0,genre
2351,1018,"Shawshank Redemption, The (1994)",film noir,3,3.0,4.0,3.0,3.0,0,0,0,0,1,3.0,genre
2352,1253,"Shawshank Redemption, The (1994)",film noir,2,4.0,2.0,4.0,4.0,1,0,0,0,1,3.0,genre
2353,1435,"Shawshank Redemption, The (1994)",film noir,1,5.0,3.0,5.0,1.0,0,0,0,0,1,3.0,genre
2354,1543,"Shawshank Redemption, The (1994)",film noir,1,1.0,1.0,1.0,2.0,0,0,0,0,1,3.0,genre
2355,59,Forrest Gump (1994),suspense,2,5.0,4.0,4.0,2.0,1,0,1,0,0,1.0,misc
2356,1017,Forrest Gump (1994),suspense,1,5.0,5.0,5.0,1.0,0,0,1,0,0,1.0,misc
2357,66,Jurassic Park (1993),suspense,3,4.0,5.0,2.0,3.0,0,0,1,0,0,1.0,misc
2358,232,Jurassic Park (1993),suspense,4,5.0,3.0,4.0,2.0,1,0,1,0,0,1.0,misc
2359,961,Jurassic Park (1993),suspense,5,5.0,5.0,5.0,1.0,0,0,1,0,0,1.0,misc
2360,975,Jurassic Park (1993),suspense,4,4.0,4.0,2.0,2.0,1,0,1,0,0,1.0,misc
2361,1019,Jurassic Park (1993),suspense,2,5.0,3.0,5.0,4.0,0,0,1,0,0,1.0,misc
2362,114,Batman Forever (1995),suspense,2,4.0,4.0,4.0,4.0,1,0,1,0,0,1.0,misc
2363,231,Batman Forever (1995),suspense,4,3.0,4.0,4.0,4.0,0,0,1,0,0,1.0,misc
2364,273,Batman Forever (1995),suspense,4,5.0,4.0,4.0,3.0,0,0,1,0,0,1.0,misc
2365,282,Batman Forever (1995),suspense,3,5.0,5.0,4.0,4.0,0,0,1,0,0,1.0,misc
2366,295,Batman Forever (1995),suspense,2,4.0,5.0,4.0,3.0,1,0,1,0,0,1.0,misc
2367,300,Batman Forever (1995),suspense,2,3.0,3.0,3.0,3.0,1,0,1,0,0,1.0,misc
2368,1199,Batman Forever (1995),suspense,3,5.0,5.0,4.0,2.0,0,0,1,0,0,1.0,misc
2369,222,Beauty and the Beast (1991),suspense,2,4.0,4.0,3.0,3.0,0,0,1,0,0,1.0,misc
2370,263,Beauty and the Beast (1991),suspense,3,5.0,4.0,3.0,1.0,1,0,1,0,0,1.0,misc
2371,292,Beauty and the Beast (1991),suspense,3,5.0,4.0,4.0,2.0,1,0,1,0,0,1.0,misc
2372,382,Beauty and the Beast (1991),suspense,4,5.0,5.0,4.0,3.0,0,0,1,0,0,1.0,misc
2373,436,Beauty and the Beast (1991),suspense,5,3.0,,3.0,1.0,0,0,1,0,0,1.0,misc
2374,1144,Beauty and the Beast (1991),suspense,3,3.0,3.0,3.0,4.0,1,0,1,0,0,1.0,misc
2375,1334,Beauty and the Beast (1991),suspense,3,5.0,3.0,4.0,1.0,1,0,1,0,0,1.0,misc
2376,1418,Beauty and the Beast (1991),suspense,3,4.0,3.0,3.0,2.0,1,0,1,0,0,1.0,misc
2377,1498,Beauty and the Beast (1991),suspense,4,5.0,4.0,4.0,1.0,0,0,1,0,0,1.0,misc
2378,1689,Beauty and the Beast (1991),suspense,1,4.0,4.0,1.0,4.0,0,0,1,0,0,1.0,misc
2379,325,Pulp Fiction (1994),suspense,4,5.0,5.0,4.0,4.0,1,0,1,0,0,1.0,misc
2380,395,Pulp Fiction (1994),suspense,1,3.0,3.0,4.0,2.0,0,0,1,0,0,1.0,misc
2381,960,Pulp Fiction (1994),suspense,1,5.0,4.0,1.0,3.0,0,0,1,0,0,1.0,misc
2382,1008,Pulp Fiction (1994),suspense,3,3.0,2.0,3.0,2.0,0,0,1,0,0,1.0,misc
2383,1016,Pulp Fiction (1994),suspense,4,5.0,5.0,4.0,3.0,1,0,1,0,0,1.0,misc
2384,1019,Pulp Fiction (1994),suspense,3,5.0,3.0,,2.0,0,0,1,0,0,1.0,misc
2385,1025,Terminator 2: Judgment Day (1991),suspense,2,4.0,3.0,4.0,3.0,1,0,1,0,0,1.0,misc
2386,1032,Terminator 2: Judgment Day (1991),suspense,2,4.0,4.0,5.0,3.0,1,0,1,0,0,1.0,misc
2387,1029,Terminator 2: Judgment Day (1991),suspense,2,4.0,4.0,2.0,2.0,1,0,1,0,0,1.0,misc
2388,1038,Terminator 2: Judgment Day (1991),suspense,5,5.0,5.0,4.0,2.0,0,0,1,0,0,1.0,misc
2389,1117,Terminator 2: Judgment Day (1991),suspense,4,4.0,4.0,4.0,,0,0,1,0,0,1.0,misc
2390,1491,Terminator 2: Judgment Day (1991),suspense,2,5.0,3.0,4.0,3.0,1,0,1,0,0,1.0,misc
2391,1667,Terminator 2: Judgment Day (1991),suspense,5,4.0,4.0,5.0,2.0,0,0,1,0,0,1.0,misc
2392,59,"Lord of the Rings: The Two Towers, The (2002)",historical,1,5.0,2.0,4.0,3.0,0,0,0,0,1,3.0,genre
2393,102,"Lord of the Rings: The Two Towers, The (2002)",historical,1,5.0,5.0,4.0,3.0,0,0,0,0,1,3.0,genre
2394,216,"Lord of the Rings: The Two Towers, The (2002)",historical,5,5.0,4.0,4.0,4.0,1,0,0,0,1,3.0,genre
2395,227,"Lord of the Rings: The Two Towers, The (2002)",historical,5,5.0,5.0,4.0,3.0,1,0,0,0,1,3.0,genre
2396,236,"Lord of the Rings: The Two Towers, The (2002)",historical,2,2.0,3.0,3.0,1.0,0,0,0,0,1,3.0,genre
2397,247,"Lord of the Rings: The Two Towers, The (2002)",historical,1,4.0,3.0,5.0,3.0,0,0,0,0,1,3.0,genre
2398,256,"Lord of the Rings: The Two Towers, The (2002)",historical,5,5.0,4.0,5.0,3.0,1,0,0,0,1,3.0,genre
2399,308,"Lord of the Rings: The Two Towers, The (2002)",historical,3,5.0,5.0,3.0,2.0,0,0,0,0,1,3.0,genre
2400,321,"Lord of the Rings: The Two Towers, The (2002)",historical,2,5.0,5.0,4.0,4.0,0,0,0,0,1,3.0,genre
2401,338,"Lord of the Rings: The Two Towers, The (2002)",historical,5,3.0,3.0,5.0,3.0,1,0,0,0,1,3.0,genre
2402,369,"Lord of the Rings: The Two Towers, The (2002)",historical,1,5.0,5.0,4.0,1.0,0,0,0,0,1,3.0,genre
2403,441,"Lord of the Rings: The Two Towers, The (2002)",historical,2,2.0,2.0,5.0,1.0,0,0,0,0,1,3.0,genre
2404,450,"Lord of the Rings: The Two Towers, The (2002)",historical,5,4.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
2405,1305,"Lord of the Rings: The Two Towers, The (2002)",historical,5,5.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
2406,1312,"Lord of the Rings: The Two Towers, The (2002)",historical,1,5.0,3.0,5.0,4.0,0,0,0,0,1,3.0,genre
2407,1509,"Lord of the Rings: The Two Towers, The (2002)",historical,5,4.0,5.0,4.0,3.0,1,0,0,0,1,3.0,genre
2408,1515,"Lord of the Rings: The Two Towers, The (2002)",historical,2,5.0,4.0,4.0,2.0,0,0,0,0,1,3.0,genre
2409,1519,"Lord of the Rings: The Two Towers, The (2002)",historical,5,4.0,5.0,3.0,4.0,1,0,0,0,1,3.0,genre
2410,1543,"Lord of the Rings: The Two Towers, The (2002)",historical,2,5.0,4.0,2.0,3.0,0,0,0,0,1,3.0,genre
2411,1626,"Lord of the Rings: The Two Towers, The (2002)",historical,2,5.0,4.0,3.0,3.0,0,0,0,0,1,3.0,genre
2412,1661,"Lord of the Rings: The Two Towers, The (2002)",historical,4,4.0,4.0,4.0,3.0,0,0,0,0,1,3.0,genre
2413,1677,"Lord of the Rings: The Two Towers, The (2002)",historical,1,5.0,2.0,4.0,2.0,0,0,0,0,1,3.0,genre
2414,1679,"Lord of the Rings: The Two Towers, The (2002)",historical,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
2415,1683,"Lord of the Rings: The Two Towers, The (2002)",historical,2,5.0,5.0,4.0,2.0,0,0,0,0,1,3.0,genre
2416,1686,"Lord of the Rings: The Two Towers, The (2002)",historical,4,3.0,5.0,2.0,2.0,0,0,0,0,1,3.0,genre
2417,213,Apollo 13 (1995),historical,5,5.0,5.0,3.0,2.0,1,0,0,0,1,3.0,genre
2418,1031,Apollo 13 (1995),historical,5,5.0,5.0,5.0,4.0,1,0,0,0,1,3.0,genre
2419,1103,Apollo 13 (1995),historical,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
2420,1106,Apollo 13 (1995),historical,2,5.0,3.0,5.0,2.0,0,0,0,0,1,3.0,genre
2421,1114,Apollo 13 (1995),historical,4,5.0,5.0,4.0,3.0,0,0,0,0,1,3.0,genre
2422,252,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,5,5.0,4.0,5.0,1.0,1,0,0,0,1,3.0,genre
2423,359,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,4,5.0,5.0,5.0,2.0,0,0,0,0,1,3.0,genre
2424,843,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,3,5.0,2.0,4.0,4.0,0,0,0,0,1,3.0,genre
2425,917,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,5,5.0,4.0,5.0,2.0,1,0,0,0,1,3.0,genre
2426,942,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,2,5.0,5.0,4.0,1.0,0,0,0,0,1,3.0,genre
2427,947,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,2,5.0,4.0,4.0,2.0,0,0,0,0,1,3.0,genre
2428,1118,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,5,4.0,5.0,,2.0,1,0,0,0,1,3.0,genre
2429,1433,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),historical,4,5.0,4.0,3.0,2.0,0,0,0,0,1,3.0,genre
2430,283,Toy Story (1995),historical,1,5.0,4.0,4.0,4.0,1,0,0,0,1,3.0,genre
2431,678,Toy Story (1995),historical,1,5.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
2432,875,Toy Story (1995),historical,1,5.0,5.0,4.0,2.0,1,0,0,0,1,3.0,genre
2433,944,Toy Story (1995),historical,1,5.0,2.0,4.0,4.0,1,0,0,0,1,3.0,genre
2434,947,Toy Story (1995),historical,1,5.0,4.0,,4.0,1,0,0,0,1,3.0,genre
2435,949,Toy Story (1995),historical,1,2.0,2.0,3.0,2.0,1,0,0,0,1,3.0,genre
2436,950,Toy Story (1995),historical,1,4.0,2.0,5.0,,1,0,0,0,1,3.0,genre
2437,952,Toy Story (1995),historical,1,5.0,2.0,5.0,4.0,1,0,0,0,1,3.0,genre
2438,1682,Toy Story (1995),historical,1,5.0,2.0,1.0,2.0,1,0,0,0,1,3.0,genre
2439,927,Braveheart (1995),historical,5,5.0,3.0,4.0,3.0,1,0,0,0,1,3.0,genre
2440,986,Braveheart (1995),historical,5,5.0,2.0,4.0,4.0,1,0,0,0,1,3.0,genre
2441,999,Braveheart (1995),historical,5,5.0,3.0,5.0,2.0,1,0,0,0,1,3.0,genre
2442,1172,Braveheart (1995),historical,4,4.0,3.0,4.0,3.0,0,0,0,0,1,3.0,genre
2443,1243,Braveheart (1995),historical,5,4.0,5.0,4.0,4.0,1,0,0,0,1,3.0,genre
2444,1028,"Silence of the Lambs, The (1991)",historical,1,5.0,3.0,5.0,4.0,0,0,0,0,1,3.0,genre
2445,1061,"Silence of the Lambs, The (1991)",historical,3,5.0,3.0,2.0,2.0,0,0,0,0,1,3.0,genre
2446,1096,"Silence of the Lambs, The (1991)",historical,4,3.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
2447,1118,"Silence of the Lambs, The (1991)",historical,4,4.0,5.0,3.0,3.0,1,0,0,0,1,3.0,genre
2448,59,Taxi Driver (1976),drugs,2,5.0,2.0,4.0,2.0,0,1,0,0,0,0.0,objective
2449,235,Taxi Driver (1976),drugs,4,4.0,1.0,4.0,3.0,0,1,0,0,0,0.0,objective
2450,264,Taxi Driver (1976),drugs,3,5.0,3.0,3.0,2.0,1,1,0,0,0,0.0,objective
2451,275,Taxi Driver (1976),drugs,5,5.0,5.0,4.0,2.0,0,1,0,0,0,0.0,objective
2452,319,Taxi Driver (1976),drugs,2,5.0,2.0,2.0,1.0,0,1,0,0,0,0.0,objective
2453,380,Taxi Driver (1976),drugs,4,5.0,4.0,4.0,3.0,0,1,0,0,0,0.0,objective
2454,1207,Taxi Driver (1976),drugs,3,5.0,5.0,3.0,3.0,1,1,0,0,0,0.0,objective
2455,1370,Taxi Driver (1976),drugs,3,4.0,3.0,3.0,2.0,1,1,0,0,0,0.0,objective
2456,1435,Taxi Driver (1976),drugs,4,1.0,1.0,4.0,2.0,0,1,0,0,0,0.0,objective
2457,1617,Taxi Driver (1976),drugs,3,5.0,5.0,3.0,3.0,1,1,0,0,0,0.0,objective
2458,246,American Beauty (1999),drugs,1,5.0,2.0,4.0,2.0,0,1,0,0,0,0.0,objective
2459,273,American Beauty (1999),drugs,4,5.0,5.0,4.0,2.0,0,1,0,0,0,0.0,objective
2460,1083,American Beauty (1999),drugs,3,2.0,2.0,2.0,4.0,1,1,0,0,0,0.0,objective
2461,1084,American Beauty (1999),drugs,3,5.0,4.0,2.0,2.0,1,1,0,0,0,0.0,objective
2462,1380,American Beauty (1999),drugs,3,4.0,3.0,2.0,3.0,1,1,0,0,0,0.0,objective
2463,1387,American Beauty (1999),drugs,5,5.0,5.0,5.0,1.0,0,1,0,0,0,0.0,objective
2464,1399,American Beauty (1999),drugs,3,2.0,2.0,3.0,3.0,1,1,0,0,0,0.0,objective
2465,1406,American Beauty (1999),drugs,5,5.0,5.0,4.0,1.0,0,1,0,0,0,0.0,objective
2466,1638,American Beauty (1999),drugs,2,5.0,4.0,2.0,2.0,0,1,0,0,0,0.0,objective
2467,300,Trainspotting (1996),drugs,5,4.0,4.0,5.0,1.0,1,1,0,0,0,0.0,objective
2468,309,Trainspotting (1996),drugs,5,5.0,5.0,4.0,2.0,1,1,0,0,0,0.0,objective
2469,321,Trainspotting (1996),drugs,5,5.0,3.0,5.0,3.0,1,1,0,0,0,0.0,objective
2470,311,Trainspotting (1996),drugs,5,4.0,3.0,5.0,2.0,1,1,0,0,0,0.0,objective
2471,357,Trainspotting (1996),drugs,5,5.0,5.0,5.0,3.0,1,1,0,0,0,0.0,objective
2472,433,Trainspotting (1996),drugs,5,4.0,3.0,5.0,1.0,1,1,0,0,0,0.0,objective
